order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,region,state,category,sub_category,product_name,quantity,unit_price,discount,revenue,cost,profit
ORD-11479,2021-03-10,2021-03-11,First Class,CUST-2424,Savannah Olson,Consumer,North,West Virginia,Furniture,Chairs,"Murphy, Allen and Gaines Chairs",5,381.55,0.2,1526.2,1214.54,311.66
ORD-11480,2023-01-15,2023-01-19,Same Day,CUST-1691,Lawrence Cantu,Consumer,South,Mississippi,Technology,Tablets,Garcia-Swanson Tablets,1,350.24,0.1,315.22,243.09,72.13
ORD-11481,2022-03-09,2022-03-10,Standard Class,CUST-2620,Julie Jackson,Consumer,South,Tennessee,Furniture,Desks,Wilson-Schmidt Desks,7,588.63,0.05,3914.39,2518.2,1396.19
ORD-11482,2023-11-15,2023-11-19,First Class,CUST-1673,Aaron Hurst,Consumer,East,Texas,Technology,Accessories,"Blevins, Cox and Riley Accessories",7,35.68,0.2,199.81,150.75,49.06
ORD-11483,2021-12-13,2021-12-19,Same Day,CUST-2736,Lauren Davis,Home Office,West,Delaware,Furniture,Shelving,"Kemp, Knight and Wolf Shelving",1,250.17,0.0,250.17,155.09,95.08
ORD-11484,2021-10-10,2021-10-12,Standard Class,CUST-1120,Adam Tyler,Corporate,West,Idaho,Office Supplies,Paper,Stanton-Buckley Paper,6,45.8,0.15,233.58,167.41,66.17
ORD-11485,2021-05-06,2021-05-13,Same Day,CUST-2183,Jennifer Walters,Home Office,North,New York,Furniture,Chairs,Summers-Robinson Chairs,7,526.95,0.1,3319.79,1832.17,1487.62
ORD-11486,2021-11-24,2021-11-28,Standard Class,CUST-2438,Craig Reed,Corporate,South,Missouri,Office Supplies,Binders,Scott-Parsons Binders,10,37.91,0.05,360.14,224.3,135.84
ORD-11487,2022-08-21,2022-08-23,First Class,CUST-2211,Johnny Hale,Home Office,South,Wyoming,Technology,Phones,Chavez LLC Phones,1,290.44,0.05,275.92,143.16,132.76
ORD-11488,2023-05-08,2023-05-12,Standard Class,CUST-1367,Steven Hansen,Consumer,East,Alabama,Technology,Accessories,Todd-Potts Accessories,6,117.95,0.0,707.7,381.94,325.76
ORD-11489,2023-11-16,2023-11-22,Second Class,CUST-1502,Karen Thompson,Consumer,South,Nebraska,Furniture,Tables,Davis-Smith Tables,6,381.99,0.0,2291.94,1186.97,1104.97
ORD-11490,2022-07-10,2022-07-16,Standard Class,CUST-2808,Benjamin Washington,Home Office,North,Texas,Furniture,Chairs,"Nguyen, Garcia and Coffey Chairs",9,462.04,0.0,4158.36,2263.09,1895.27
ORD-11491,2021-07-10,2021-07-13,Second Class,CUST-2586,William Trevino,Consumer,North,South Carolina,Technology,Phones,Kaiser-Nguyen Phones,-5,850.49,0.2,3401.96,2608.93,793.03
ORD-11492,2023-11-17,2023-11-23,Same Day,CUST-2839,William Thomas MD,Consumer,West,Iowa,Office Supplies,Paper,Parker Group Paper,3,56.53,0.0,169.59,84.95,84.64
ORD-11493,2022-09-05,2022-09-12,Second Class,CUST-1061,Mrs. Ariel Sherman,Home Office,North,New Hampshire,Technology,Phones,"Butler, Ramirez and Wilkins Phones",3,350.22,0.05,998.13,675.15,322.98
ORD-11494,2022-07-19,2022-07-20,Second Class,CUST-1866,Donald Sanford,Home Office,North,Illinois,Office Supplies,Binders,"Oconnor, Fowler and Harper Binders",10,22.1,0.3,154.7,125.25,29.45
ORD-11495,2021-03-09,2021-03-14,Same Day,CUST-2279,William Welch,Consumer,West,Alaska,Furniture,Shelving,Moore Group Shelving,7,269.99,0.15,1606.44,913.04,693.4
ORD-11496,2023-02-21,2023-02-27,First Class,CUST-1684,John Shepherd,Home Office,West,New Mexico,Technology,Accessories,Foster Group Accessories,3,116.04,0.5,174.06,175.66,-1.6
ORD-11497,2023-02-05,2023-02-07,Second Class,CUST-1184,Dana Livingston,Consumer,South,Montana,Technology,Laptops,"Guzman, Fitzgerald and Robertson Laptops",5,850.1,0.15,3612.92,2611.54,1001.38
ORD-11498,2021-05-01,2021-05-03,Same Day,CUST-1919,Gabriel Stone,Consumer,South,Connecticut,Office Supplies,Pens & Pencils,Hayes Ltd Pens & Pencils,3,7.72,0.05,22.0,15.15,6.85
ORD-11499,2023-05-21,2023-05-24,First Class,CUST-2091,Bradley Taylor,Corporate,East,Utah,Office Supplies,Binders,Stone Group Binders,3,16.89,0.15,43.07,27.3,15.77
ORD-11500,2021-10-28,2021-10-29,First Class,CUST-1925,Nathan Harris,Corporate,South,Washington,Office Supplies,Envelopes,"Anderson, Luna and Avila Envelopes",4,3.44,0.2,11.01,9.28,1.73
ORD-11501,2023-04-06,2023-04-13,Second Class,CUST-2986,Jonathan Salazar,Home Office,West,West Virginia,Furniture,Bookcases,Ellis-Barnes Bookcases,7,181.64,0.0,1271.48,584.39,687.09
ORD-11502,2021-12-23,2021-12-25,Same Day,CUST-1380,Michelle Casey,Home Office,West,Texas,Office Supplies,Labels,Dixon-Smith Labels,6,3.33,0.05,18.98,13.26,5.72
ORD-11503,2023-07-19,2023-07-24,,CUST-2827,Kelly Morgan,Corporate,West,Alaska,Technology,Monitors,Harris-Brown Monitors,10,870.93,0.05,8273.83,4077.41,4196.42
ORD-11504,2023-09-05,2023-09-12,Second Class,CUST-1950,Brian Murphy DVM,Home Office,West,Georgia,Furniture,Shelving,"Moreno, Roman and Tucker Shelving",10,276.26,0.1,2486.34,1762.19,724.15
ORD-11505,2022-05-31,2022-06-05,First Class,CUST-1409,Erica Evans,Home Office,South,Florida,Office Supplies,Labels,Durham-Owens Labels,7,5.37,0.0,37.59,17.37,20.22
ORD-11506,2021-04-12,2021-04-18,,CUST-2904,John Pham,Corporate,South,Indiana,Furniture,Chairs,Skinner-Flores Chairs,3,206.9,0.0,620.7,324.25,296.45
ORD-11507,2021-05-25,2021-05-27,Standard Class,CUST-2057,Amanda Sanchez,Home Office,West,Mississippi,Furniture,Chairs,Jackson-Cuevas Chairs,5,864.4,0.1,3889.8,2734.84,1154.96
ORD-11508,2023-02-25,2023-02-28,Same Day,CUST-2924,Becky Johnson,Home Office,South,South Dakota,Office Supplies,Binders,Yates PLC Binders,9,36.34,0.0,327.06,215.27,111.79
ORD-11509,2023-09-20,2023-09-24,First Class,CUST-1209,Janice Hernandez,Home Office,East,Missouri,Office Supplies,Paper,"Garcia, Decker and Quinn Paper",3,23.12,0.0,69.36,31.75,37.61
ORD-11510,2023-04-04,2023-04-09,Standard Class,CUST-1970,Sara Townsend,Home Office,East,Nevada,Furniture,Shelving,Johnson Group Shelving,10,144.18,0.3,,957.83,51.43
ORD-11511,2021-11-10,2021-11-17,Same Day,CUST-2314,Kyle Phillips,Corporate,North,New Mexico,Technology,Accessories,Johnston-Park Accessories,8,140.93,0.05,1071.07,783.06,288.01
ORD-11512,2022-02-02,2022-02-06,Second Class,CUST-1828,James Guzman,Consumer,North,Rhode Island,Office Supplies,Binders,Chandler-Reese Binders,5,32.43,0.0,162.15,112.06,50.09
ORD-11513,2022-01-03,2022-01-04,First Class,CUST-2273,Frederick Murphy,Home Office,North,Texas,Technology,Phones,Hernandez Inc Phones,4,690.19,0.05,2622.72,1531.56,1091.16
ORD-11514,2022-09-28,2022-10-01,First Class,CUST-2247,Jennifer Haley,Consumer,East,North Dakota,Furniture,Desks,Smith-Wilkinson Desks,4,667.2,0.0,2668.8,1741.64,927.16
ORD-11515,2021-01-11,2021-01-17,Second Class,CUST-1156,Mathew Haas,Home Office,North,South Dakota,Office Supplies,Storage,Jordan-Ortega Storage,9,11.8,0.0,106.2,49.53,56.67
ORD-11516,2021-12-07,2021-12-14,Standard Class,CUST-1548,Kevin Gutierrez,Corporate,West,West Virginia,Office Supplies,Envelopes,Mason PLC Envelopes,9,3.92,0.15,29.99,17.98,12.01
ORD-11517,2021-06-11,2021-06-17,Standard Class,CUST-2833,Jonathan Mcintyre,Corporate,East,Illinois,Technology,Printers,Weber Group Printers,2,99.26,0.05,188.59,116.36,72.23
ORD-11518,2023-10-05,2023-10-12,Standard Class,CUST-1023,Kathy Oneal,Home Office,South,Connecticut,Office Supplies,Envelopes,Leon Group Envelopes,7,24.62,0.1,155.11,79.57,75.54
ORD-11519,2021-11-03,2021-11-05,Standard Class,CUST-2394,Christopher Wilcox,Consumer,West,Florida,Technology,Accessories,Clark-Sims Accessories,5,53.61,0.0,268.05,137.28,130.77
ORD-11520,2021-02-13,2021-02-19,Same Day,CUST-1310,Norman Ritter,Corporate,East,Louisiana,Office Supplies,Binders,Murray LLC Binders,1,31.39,0.0,31.39,16.31,15.08
ORD-11521,2022-02-22,2022-02-28,Same Day,CUST-1270,Brianna Walker,Consumer,North,Minnesota,Technology,Tablets,Mueller Group Tablets,2,603.58,0.3,845.01,605.59,239.42
ORD-11522,2023-06-04,2023-06-08,,CUST-2239,Andre Miller,Home Office,West,Delaware,Technology,Tablets,"Wilson, Taylor and James Tablets",5,790.54,0.0,3952.7,2668.08,1284.62
ORD-11523,2022-02-13,2022-02-19,First Class,CUST-1798,William Mack,Corporate,North,Nevada,Technology,Tablets,"Smith, Long and Young Tablets",2,259.32,0.05,492.71,243.61,249.1
ORD-11524,2021-09-02,2021-09-03,Second Class,CUST-1604,Donald Nguyen,Corporate,South,South Dakota,Technology,Printers,Hernandez-Werner Printers,9,359.3,0.0,3233.7,1649.97,1583.73
ORD-11525,2022-07-25,2022-07-28,Same Day,CUST-2617,Vanessa Carr,Consumer,South,Rhode Island,Technology,Laptops,Callahan-Garcia Laptops,10,1038.96,0.2,8311.68,5383.47,2928.21
ORD-11526,2023-05-13,2023-05-20,First Class,CUST-1835,Julie Obrien,Consumer,West,Arkansas,Furniture,Desks,Kerr-Fitzpatrick Desks,2,187.92,0.0,375.84,223.3,152.54
ORD-11527,2023-02-27,2023-02-28,,CUST-1265,David Reyes,Corporate,West,Massachusetts,Technology,Monitors,Serrano Ltd Monitors,10,395.04,0.0,3950.4,1791.12,2159.28
ORD-11528,2023-03-22,2023-03-24,Standard Class,CUST-1090,Angela Cooper,Consumer,North,Ohio,Furniture,Tables,"Williams, Stewart and Dixon Tables",7,128.19,0.05,,413.12,439.34
ORD-11529,2021-08-31,2021-09-02,Standard Class,CUST-2308,James Barrett,Consumer,South,Iowa,Furniture,Tables,Glenn-Thomas Tables,1,487.06,0.05,462.71,290.61,172.1
ORD-11530,2023-01-21,2023-01-23,Same Day,CUST-2688,Joshua Shepherd,Consumer,West,New Mexico,Office Supplies,Binders,Ross-Stone Binders,5,3.86,0.0,19.3,11.43,7.87
ORD-11531,2023-10-07,2023-10-10,Same Day,CUST-1559,Carrie Campbell,Home Office,South,South Dakota,Technology,Laptops,Gibson LLC Laptops,9,1472.59,0.0,13253.31,8663.45,4589.86
ORD-11532,2021-07-05,2021-07-06,First Class,CUST-1247,Jessica Davis,Home Office,West,Nebraska,Technology,Printers,Williams Group Printers,9,228.63,0.3,1440.37,1041.76,398.61
ORD-11533,2023-04-12,2023-04-14,First Class,CUST-2404,Patrick Hamilton,Corporate,South,Indiana,Office Supplies,Envelopes,"Wilson, Archer and Kennedy Envelopes",4,12.46,0.0,49.84,27.39,22.45
ORD-11534,2021-07-30,2021-08-06,Standard Class,CUST-2109,Bobby Thomas,Corporate,North,Massachusetts,Technology,Phones,Oliver Group Phones,1,816.53,0.0,816.53,533.12,283.41
ORD-1201,2021-05-09,2021-05-12,Same Day,CUST-1766,Charlotte Mcfarland,Consumer,North,Virginia,Office Supplies,Paper,Wallace LLC Paper,3,21.3,0.1,57.51,34.4,23.11
ORD-11536,2023-06-21,2023-06-26,First Class,CUST-1523,Michael Graves,Corporate,North,Nevada,Technology,Phones,"Mcconnell, Booth and Foster Phones",2,430.4,0.0,860.8,462.0,398.8
ORD-11537,2023-01-19,2023-01-21,Same Day,CUST-2422,Cristina Hendrix,Corporate,North,Arkansas,Technology,Monitors,Brown-Payne Monitors,5,593.05,0.0,2965.25,1876.95,1088.3
ORD-11538,2022-09-08,2022-09-15,Same Day,CUST-1879,Alexandra Robertson,Corporate,West,Vermont,Office Supplies,Envelopes,Wells PLC Envelopes,10,15.43,0.2,123.44,98.12,25.32
ORD-11539,2023-02-06,2023-02-12,Same Day,CUST-2987,Steven Jackson DVM,Consumer,West,New Hampshire,Technology,Tablets,Aguirre-Patrick Tablets,6,302.78,0.1,1635.01,1251.17,383.84
ORD-11540,2021-12-02,2021-12-03,,CUST-1495,Willie Hudson,Consumer,South,Alabama,Office Supplies,Envelopes,Miller Group Envelopes,5,5.39,0.0,26.95,15.93,11.02
ORD-11541,2022-08-16,2022-08-19,Second Class,CUST-2887,Charles Martin,Consumer,East,Vermont,Technology,Accessories,Carey-Dawson Accessories,8,108.91,0.0,871.28,579.53,291.75
ORD-11542,2022-04-30,2022-05-05,Second Class,CUST-2476,Monica Glass,Home Office,East,Hawaii,Technology,Monitors,"Webster, Graham and Evans Monitors",8,761.61,0.0,6092.88,3410.94,2681.94
ORD-11543,2021-01-01,2021-01-02,,CUST-2558,Tyler Jones,Consumer,East,Colorado,Furniture,Desks,Alvarado-Coleman Desks,4,151.41,0.1,545.08,376.82,168.26
ORD-11544,2023-09-17,2023-09-20,Second Class,CUST-1672,Kelsey Dominguez,Corporate,East,Rhode Island,Office Supplies,Binders,"Schroeder, Delgado and Michael Binders",5,10.86,0.0,54.3,24.56,29.74
ORD-11545,2021-09-12,2021-09-13,Standard Class,CUST-2615,Jessica Keller,Corporate,South,Hawaii,Technology,Phones,"Smith, Mitchell and Walker Phones",-8,257.58,0.0,2060.64,1421.53,639.11
ORD-11546,2023-08-16,2023-08-20,Second Class,CUST-1848,Eddie Wright,Home Office,North,New Jersey,Technology,Accessories,Daniels PLC Accessories,7,31.66,0.5,110.81,127.03,-16.22
ORD-11547,2022-05-03,2022-05-07,Standard Class,CUST-1641,Catherine Wilson,Consumer,East,Washington,Office Supplies,Storage,"Ayala, Bradford and Allen Storage",8,75.0,0.0,600.0,324.23,275.77
ORD-11548,2023-10-13,2023-10-16,First Class,CUST-1889,Lisa Carey,Corporate,East,New Hampshire,Technology,Accessories,Hatfield-Davis Accessories,1,50.27,0.05,47.76,24.28,23.48
ORD-11549,2021-11-24,2021-11-25,Standard Class,CUST-1829,Brittney Oconnell,Consumer,East,South Dakota,Furniture,Desks,Rodriguez-Johnson Desks,7,570.83,0.0,3995.81,2227.36,1768.45
ORD-11550,2023-09-22,2023-09-28,First Class,CUST-2895,Courtney Hansen,Consumer,West,Texas,Furniture,Tables,Skinner-Klein Tables,5,1338.59,0.3,4685.06,3459.03,1226.03
ORD-11551,2023-11-03,2023-11-07,Standard Class,CUST-2820,David Brennan,Corporate,East,Wisconsin,Furniture,Shelving,Castillo-Moore Shelving,5,258.05,0.15,1096.71,875.4,221.31
ORD-11552,2022-04-01,2022-04-06,Same Day,CUST-1267,Keith Turner IV,Consumer,South,North Dakota,Technology,Printers,Lee-Lewis Printers,4,390.55,0.0,1562.2,752.81,809.39
ORD-11553,2022-11-27,2022-11-29,Standard Class,CUST-1149,Sabrina Hinton,Consumer,West,Iowa,Furniture,Shelving,Dawson Inc Shelving,9,192.29,0.15,,903.52,567.5
ORD-11554,2021-11-27,2021-11-30,First Class,CUST-2032,Teresa Terry,Home Office,West,Indiana,Office Supplies,Envelopes,"Fitzpatrick, Acosta and Abbott Envelopes",3,21.87,0.0,65.61,34.45,31.16
ORD-11555,2023-09-17,2023-09-18,Second Class,CUST-2736,Kirk Johnson,Corporate,North,Maine,Technology,Tablets,Humphrey PLC Tablets,9,653.33,0.0,5879.97,3591.13,2288.84
ORD-11556,2022-09-19,2022-09-23,First Class,CUST-2098,Michael Macdonald,Corporate,West,Michigan,Office Supplies,Labels,Ray Inc Labels,2,2.89,0.5,2.89,3.14,-0.25
ORD-11557,2022-05-10,2022-05-11,Same Day,CUST-1910,Joseph Santana,Consumer,South,Massachusetts,Technology,Accessories,Mcgee-Wells Accessories,7,55.44,0.1,349.27,240.44,108.83
ORD-11558,2021-01-16,2021-01-17,Same Day,CUST-1652,Melissa Bell,Home Office,West,Louisiana,Office Supplies,Paper,Jones-Dunlap Paper,9,7.79,0.0,70.11,38.57,31.54
ORD-11559,2023-01-05,2023-01-09,Same Day,CUST-1352,Sherry Rodriguez,Corporate,West,Arkansas,Furniture,Shelving,Jenkins-Bradley Shelving,5,145.65,0.0,728.25,464.55,263.7
ORD-11560,2022-08-20,2022-08-26,Same Day,CUST-1783,Nicholas Bennett,Corporate,East,Iowa,Office Supplies,Pens & Pencils,Castro-Hodge Pens & Pencils,1,2.13,0.0,2.13,1.41,0.72
ORD-11561,2022-02-18,2022-02-20,Same Day,CUST-1872,Destiny Martin,Consumer,South,Michigan,Office Supplies,Paper,Aguirre PLC Paper,5,13.46,0.15,57.21,30.37,26.84
ORD-11562,2022-09-03,2022-09-10,Same Day,CUST-1434,Sandra Kelly,Home Office,West,Tennessee,Office Supplies,Storage,Morgan-Kelley Storage,2,70.71,0.0,141.42,94.82,46.6
ORD-11563,2022-07-24,2022-07-30,Second Class,CUST-2184,Eileen Moore,Consumer,West,Alabama,Technology,Monitors,"Morris, Moody and Johnson Monitors",6,183.92,0.1,993.17,664.52,328.65
ORD-11564,2021-11-10,2021-11-15,Same Day,CUST-1797,Mitchell Lynn,Home Office,East,Oregon,Furniture,Chairs,"Morris, Suarez and Anderson Chairs",8,755.41,0.05,5741.12,3131.53,2609.59
ORD-11565,2023-11-10,2023-11-11,Same Day,CUST-2308,Ryan Johnson,Consumer,East,South Dakota,Furniture,Chairs,Rios LLC Chairs,1,325.04,0.0,325.04,186.26,138.78
ORD-11566,2021-01-03,2021-01-05,Standard Class,CUST-1301,Jasmine Little,Home Office,North,Mississippi,Furniture,Chairs,"Watson, Garcia and Nelson Chairs",10,808.38,0.15,6871.23,5623.48,1247.75
ORD-11567,2021-02-05,2021-02-09,First Class,CUST-1083,Chris Oliver,Consumer,North,Wisconsin,Technology,Laptops,"Mckinney, Burns and Martinez Laptops",9,1095.28,0.05,9364.64,5940.45,3424.19
ORD-11568,2021-08-21,2021-08-27,First Class,CUST-1871,Martin Cochran,Home Office,East,Utah,Furniture,Tables,Blankenship-Ray Tables,8,1037.68,0.0,8301.44,5719.0,2582.44
ORD-11569,2023-12-01,2023-12-08,Second Class,CUST-2920,Kevin Reed,Corporate,North,Montana,Furniture,Shelving,Santos-Jacobs Shelving,4,227.62,0.0,910.48,482.55,427.93
ORD-11570,2023-02-11,2023-02-17,Standard Class,CUST-1940,Donna Graves,Corporate,West,Oklahoma,Furniture,Tables,Brown Group Tables,4,339.66,0.0,1358.64,733.87,624.77
ORD-11571,2022-03-14,2022-03-20,,CUST-1177,Christopher Griffith,Corporate,North,Maryland,Office Supplies,Labels,Harrison LLC Labels,8,5.78,0.0,46.24,30.56,15.68
ORD-11572,2022-10-02,2022-10-06,Same Day,CUST-1047,Mary Hayes,Corporate,South,Alaska,Furniture,Chairs,Williams PLC Chairs,9,464.37,0.0,4179.33,2739.24,1440.09
ORD-11573,2021-02-25,2021-02-27,Same Day,CUST-2391,Brandon Mccarthy,Home Office,North,Oregon,Technology,Monitors,Pacheco-Hendricks Monitors,3,495.13,0.0,1485.39,1019.66,465.73
ORD-11574,2022-07-29,2022-08-05,Same Day,CUST-1661,Scott Lowery,Home Office,East,Oklahoma,Technology,Accessories,Harmon PLC Accessories,7,123.76,0.0,866.32,582.29,284.03
ORD-11575,2021-03-23,2021-03-30,Standard Class,CUST-2053,Matthew Mccoy,Consumer,East,New Jersey,Technology,Accessories,King-Delacruz Accessories,7,120.75,0.0,845.25,566.01,279.24
ORD-11576,2023-03-11,2023-03-13,First Class,CUST-2035,Brandon Wilson,Corporate,West,Maine,Furniture,Chairs,Herrera-Montgomery Chairs,10,342.73,0.0,3427.3,2063.68,1363.62
ORD-11577,2023-03-29,2023-04-04,Same Day,CUST-2293,Daniel Perkins,Home Office,North,Idaho,Office Supplies,Binders,"Fox, Jones and Brown Binders",3,22.43,0.3,47.1,34.28,12.82
ORD-11578,2023-12-08,2023-12-14,Second Class,CUST-2561,Gina Baldwin,Consumer,South,South Carolina,Furniture,Bookcases,"Ward, Wyatt and Lee Bookcases",9,384.82,0.2,2770.7,2118.76,651.94
ORD-11579,2021-09-28,2021-09-30,Standard Class,CUST-2136,Dillon Cook,Consumer,West,North Dakota,Technology,Accessories,Branch Ltd Accessories,1,125.85,0.2,100.68,58.11,42.57
ORD-11580,2023-07-20,2023-07-21,Same Day,CUST-1861,Spencer Daniels,Corporate,East,Nebraska,Furniture,Shelving,Snow-Miller Shelving,4,272.3,0.0,1089.2,655.55,433.65
ORD-11581,2021-01-28,2021-02-04,Second Class,CUST-1207,Renee Brock,Consumer,South,Colorado,Office Supplies,Labels,"Mccarthy, Moody and Nichols Labels",9,13.06,0.15,99.91,73.18,26.73
ORD-11582,2021-09-18,2021-09-24,Same Day,CUST-2235,Christopher Jones,Home Office,South,Kentucky,Technology,Printers,"Green, Castaneda and Coffey Printers",1,251.22,0.1,226.1,115.1,111.0
ORD-11583,2021-05-11,2021-05-14,Second Class,CUST-2334,Shirley Ortiz,Home Office,North,Michigan,Furniture,Bookcases,Walker Inc Bookcases,5,372.8,0.0,1864.0,874.38,989.62
ORD-11584,2023-03-17,2023-03-24,Same Day,CUST-1152,Katherine Cole,Home Office,North,Arizona,Technology,Monitors,Jenkins Inc Monitors,6,883.33,0.15,4504.98,3216.8,1288.18
ORD-11585,2022-07-01,2022-07-04,Second Class,CUST-1843,Jeffery Cooper,Corporate,East,Vermont,Furniture,Tables,Lee-Blair Tables,8,1332.11,0.05,10124.04,7389.27,2734.77
ORD-11586,2022-03-23,2022-03-25,First Class,CUST-2553,Glen Obrien,Corporate,South,Florida,Technology,Monitors,Williamson-Franco Monitors,7,764.55,0.1,4816.66,2497.16,2319.5
ORD-11587,2021-10-29,2021-11-04,Second Class,CUST-1805,Rebecca May,Home Office,South,Delaware,Technology,Printers,Williams-Mendoza Printers,8,382.79,0.0,3062.32,1916.48,1145.84
ORD-11588,2022-04-10,2022-04-12,First Class,CUST-2750,Joseph Nichols,Home Office,East,Wisconsin,Furniture,Chairs,Robinson-Irwin Chairs,2,192.1,0.0,384.2,268.55,115.65
ORD-11589,2022-03-01,2022-03-04,Same Day,CUST-1964,Robin Taylor,Home Office,East,Missouri,Technology,Tablets,Shannon LLC Tablets,5,375.52,0.05,1783.72,1063.93,719.79
ORD-11590,2023-09-25,2023-09-28,First Class,CUST-2248,Joseph Martinez,Consumer,West,Wisconsin,Office Supplies,Binders,"Reyes, Butler and Adams Binders",6,29.9,0.1,161.46,122.06,39.4
ORD-11591,2021-05-28,2021-06-03,Standard Class,CUST-1202,Eric Johns,Consumer,East,Arkansas,Technology,Phones,Smith Inc Phones,1,202.94,0.3,142.06,96.09,45.97
ORD-11592,2022-08-13,2022-08-14,Second Class,CUST-2659,Stephanie Baldwin,Home Office,South,Connecticut,Office Supplies,Envelopes,"Pugh, Young and Henson Envelopes",1,15.95,0.1,14.36,10.41,3.95
ORD-11593,2022-12-14,2022-12-20,Standard Class,CUST-2198,Stacy Armstrong,Corporate,South,Nebraska,Furniture,Tables,Lucas-Stokes Tables,4,518.29,0.3,1451.21,1153.07,298.14
ORD-11594,2021-06-09,2021-06-10,Same Day,CUST-1807,Rachel Barnes,Consumer,East,Pennsylvania,Technology,Tablets,Anderson Ltd Tablets,7,728.95,0.0,5102.65,2824.14,2278.51
ORD-11595,2021-03-23,2021-03-24,Second Class,CUST-1896,Paula Cannon,Corporate,South,Delaware,Technology,Laptops,Prince-Banks Laptops,3,788.2,0.0,2364.6,1411.89,952.71
ORD-11596,2022-07-20,2022-07-27,Standard Class,CUST-1055,Crystal Soto,Home Office,South,California,Office Supplies,Storage,Harvey-Kelly Storage,1,35.07,0.0,35.07,21.35,13.72
ORD-11597,2022-09-22,2022-09-24,Same Day,CUST-1107,Ronald Higgins,Consumer,West,New Jersey,Technology,Monitors,Brown PLC Monitors,6,732.65,0.0,4395.9,2455.42,1940.48
ORD-11598,2022-11-17,2022-11-20,First Class,CUST-1374,Haley Gutierrez,Corporate,West,Rhode Island,Technology,Phones,"Alvarado, Phelps and Morales Phones",7,951.61,0.0,6661.27,4068.11,2593.16
ORD-11599,2022-10-25,2022-10-26,,CUST-1685,Christopher Clay,Corporate,North,Nevada,Office Supplies,Pens & Pencils,"Porter, Nelson and Owens Pens & Pencils",5,20.67,0.05,98.18,71.54,26.64
ORD-11600,2021-10-16,2021-10-18,First Class,CUST-2172,Jacqueline Cole,Consumer,East,Arizona,Furniture,Desks,Keith Ltd Desks,5,1014.92,0.15,4313.41,2790.18,1523.23
ORD-11601,2023-02-05,2023-02-11,Same Day,CUST-1405,Amanda Patrick,Consumer,East,Virginia,Office Supplies,Binders,"Knapp, Powell and Stevenson Binders",2,38.4,0.0,76.8,47.92,28.88
